id,tipoResiduo,direccion,longitud,latitud,nivelLlenado,alerta,fecha
1523265,resto,Alcala FTE.22 FLA. SN CV Virgen De Los Peligros,-3.69902683554818,40.4180848560054,0,,2021-07-12T07:55:11.000+0200
1525068,envases,Av. Complutense Entrada Parque De Las Ciencias,-3.72734219586271,40.4500572278672,0,,2021-07-12T07:56:36.000+0200
1523584,resto,Enrique Garcia Alvarez Biblioteca,-3.61414254751274,40.3810052295812,0,,2021-07-12T07:56:59.000+0200
1522710,envases,Alcalá CV Av. Institución Libre Enseñanza,-3.63826355079394,40.4377219407492,0,,2021-07-12T07:57:16.000+0200
1525153,envases,Acanto 2 (Cines Cinesa),-3.6751152041408,40.3966845558416,0,,2021-07-12T07:58:28.000+0200
1524178,resto,Oliva De Plasencia FTE. N°4,-3.77916004327831,40.3785363201094,2,,2021-07-12T07:58:37.000+0200
1522882,resto,Av. Marqués De Corbera N°54-56 (Metro La Elipa),-3.65095779563912,40.4262552029435,0,,2021-07-12T07:58:41.000+0200
1524026,envases,P° Alberto Palacios N° 2-4,-3.70935268202131,40.3465514404075,0,,2021-07-12T07:59:05.000+0200
1524389,envases,Juan José Martinez Seco CV María Martínez Oviol,-3.69167509280897,40.3516409465949,2,,2021-07-12T07:59:09.000+0200
1523897,resto,Ctra. Boadilla CV Sanchidrian (Parada Bus),-3.774506987655,40.3968763696881,2,,2021-07-12T07:59:29.000+0200
1525690,envases,Oca N°23-25 (Mercadona),-3.73563621482438,40.3896621175349,0,,2021-07-12T08:00:20.000+0200
1524076,envases,Bulevar Indalecio Prieto Biblioteca,-3.621367511698,40.3997776995225,2,,2021-07-12T08:04:50.000+0200
1523273,resto,Congosto FTE. N°46,-3.61879005593572,40.37250197718,2,,2021-07-12T08:46:28.000+0200
1524908,envases,Marcelo Usera N°72 CV Los Ferroviarios,-3.70509320439576,40.3859604732775,6,,2021-07-12T08:49:46.000+0200
1525603,resto,"Gta. Embajadores 6 (Metro Embajadores, Intercambiador)",-3.70252713879576,40.40455462,0,,2021-07-12T08:53:11.000+0200
1523817,resto,Doctor Arce (Plaza Iglesia Santa Gema),-3.6806985552981,40.447513726316,4,,2021-07-12T09:10:41.000+0200
1525214,resto,Plaza Arturo Barea fte. Parque infantil,-3.70341221020074,40.4081044518515,0,,2021-07-12T09:31:12.000+0200
1523863,resto,Conde De Peñalver 19,-3.67570123812174,40.4263989682694,2,,2021-07-12T09:31:42.000+0200
1524278,resto,Arenal 2 FTE. 1 (Local Coimbra),-3.70478805928548,40.416915199625,0,,2021-07-12T09:56:46.000+0200
1524081,envases,Marroquina Posterior N°11 (Galeria Efe),-3.65061125431808,40.4076127014687,4,,2021-07-12T09:58:17.000+0200
1523570,resto,Av. Mendez Pelayo Entrada Retiro Frente A Sainz De Baranda,-3.67858484575632,40.4171148370232,2,,2021-07-12T10:07:14.000+0200
1524958,envases,P° Alberto Palacios N°17,-3.71115726866163,40.346031443683,6,,2021-07-12T10:08:40.000+0200
1524883,resto,Plaza De Lavapies Junto Árbol,-3.70109108255239,40.4088467543701,0,,2021-07-12T10:20:43.000+0200
1525716,envases,Gral. Ricardos N°53 CV Sallaberry,-3.72091121949129,40.3948670308571,4,,2021-07-12T10:27:34.000+0200
1525679,resto,Calle Alberto aguilera Con Calle Gaztambide (Metro),-3.71553073616369,40.4306759115417,0,,2021-07-12T10:38:19.000+0200
1524039,envases,Arroyo Belincoso N°13,-3.6527802455119,40.4098505194119,0,,2021-07-12T10:38:39.000+0200
1523964,resto,Mendez Alavro FTE. Vips,-3.6779483971291,40.3931066955099,6,,2021-07-12T10:39:09.000+0200
1523004,envases,Ascao N°4-6 (Biblioteca Pablo Neruda),-3.64171514922409,40.4296165687567,0,,2021-07-12T10:41:32.000+0200
1525119,envases,Av. Monasterio De Silos Junto Fla. 79 (Metro Montecarmelo,-3.69579203180187,40.5053194176158,8,LLENA,2021-07-12T10:43:04.000+0200
1525045,resto,Embajadores 39,-3.70425049808944,40.4079050812189,2,,2021-07-12T10:47:09.000+0200
1525145,resto,Glorieta Reales Academias FTE. P° De La Vaguada,-3.70467429675095,40.4813692431574,0,,2021-07-12T11:19:03.000+0200
1523842,resto,O'Donnel (Frente Hospital Materno Infantil),-3.67184754736749,40.421233953869,4,,2021-07-12T11:22:12.000+0200
1524850,envases,Plaza De Cuzco Salida Metro Cuzco,-3.6904475834963,40.4583283317663,0,,2021-07-12T11:28:42.000+0200
1523926,resto,Bulevar José Prat C.C Valdebernardo,-3.61878815224706,40.3973822465025,0,,2021-07-12T11:37:45.000+0200
1523239,resto,Av. Complutense FTE. Instalaciones Deportivas,-3.72926577034055,40.450758138745,0,,2021-07-12T11:42:17.000+0200
1525108,resto,Arganda 12 (Biblioteca),-3.70811430374392,40.4002973604806,2,,2021-07-12T11:44:39.000+0200
1524074,resto,Av. Talgo Estacion Aravaca,-3.78563760243222,40.4482393157129,4,,2021-07-12T11:50:25.000+0200
1524157,envases,Gran Vía 27,-3.70280612556066,40.4200108849301,2,,2021-07-12T11:51:12.000+0200
1525709,resto,C° Viejo De Leganes CV Felix Lopez (Mercadona),-3.72878192267772,40.384534174765,2,,2021-07-12T11:55:02.000+0200
1525223,envases,Av. De Las Águilas Fte. N°110,-3.78059580459516,40.3813017220725,0,,2021-07-12T11:55:57.000+0200
1525081,resto,Orense 25,-3.695223,40.451291,2,,2021-07-12T11:58:23.000+0200
1525688,envases,Gta. Valle Del Oro CV Calle Valle Del Oro,-3.73053591436914,40.3883925505399,0,,2021-07-12T12:03:24.000+0200
1524668,envases,Manuel Machado N°14 Alcampo,-3.65954178346868,40.4118704320203,6,,2021-07-12T12:04:46.000+0200
1525730,resto,Plaza Mayor De Ciudad Pegaso Junto Fla.15,-3.59552508766165,40.4469572021404,0,,2021-07-12T12:05:29.000+0200
1524981,envases,Gral. Ricardos N° 93 CV C° Viejos De Leganes,-3.72369223544967,40.3932740632457,0,,2021-07-12T12:08:26.000+0200
1524099,resto,Plaza Sta. Soledad Torres Acosta Fte. Silva 25,-3.7056656239635,40.4217330414949,0,,2021-07-12T12:14:07.000+0200
1525556,resto,Esteban Mora Mercado San Pascual,-3.65426053428738,40.4386467521916,0,,2021-07-12T12:16:23.000+0200
1525118,resto,Camino De Ganapanes Junto Fla. 58,-3.71614928680082,40.4760714285701,0,,2021-07-12T12:17:54.000+0200
1525731,resto,Av. Monforte De  Lemos CV Av. Betanzos,-3.7119745661837,40.478004117432,4,,2021-07-12T12:19:32.000+0200
1525580,envases,Avda. Oporto N°53 CV C° Viejo De Leganes,-3.7278083994833,40.3861814556916,0,,2021-07-12T12:25:16.000+0200
1523602,envases,Av. De Las Suertes C.C La Gavia,-3.59932384504268,40.3671992334631,0,,2021-07-12T12:26:39.000+0200
1524136,envases,Plaza Dos De Mayo,-3.703766500626,40.4268108830068,0,,2021-07-12T12:27:14.000+0200
1524782,resto,Ayacucho N°6,-3.64063315708802,40.469825617197,0,,2021-07-12T12:30:53.000+0200
1523913,resto,C° De Vinateros FTE. N°45,-3.65526122816234,40.4105301287946,2,ERROR,2021-07-12T12:38:19.000+0200
1524380,resto,Martínez De La Riva N°4 (Mercado Puente De Vallecas),-3.66763850043316,40.3952387396267,6,,2021-07-12T12:41:54.000+0200
1525719,resto,Av. Europa Puerta Carrefour Express,-3.78802305061991,40.4455438815199,2,,2021-07-12T12:45:15.000+0200
1524825,resto,Mercado San Miguel (Frente Taste Gallery),-3.70936069360822,40.4153829184771,2,,2021-07-12T12:49:27.000+0200
1524818,resto,Plaza De Armería Entre Palacio Y Catedral,-3.71496900574479,40.4165660394139,2,,2021-07-12T12:53:38.000+0200
1524838,resto,Preciados Stradivarius,-3.70461056124024,40.4180137295615,2,,2021-07-12T12:55:58.000+0200
1525112,envases,Dulce Chacon (Cercanías Fuente De La Mora),-3.66318431767719,40.4846442321576,0,,2021-07-12T13:00:05.000+0200
1524134,envases,Fuencarral FTE. 42,-3.70074955837471,40.4229472896978,0,,2021-07-12T13:02:29.000+0200
1525722,envases,Av. Monforte De Lemos CV Ginzo De Limia (Puerta La Vaguada),-3.70469568361937,40.4795337241761,2,,2021-07-12T13:05:54.000+0200
1523466,resto,Marqués De Zafra FTE. 28,-3.66472331036181,40.4261196672247,8,LLENA,2021-07-12T13:06:54.000+0200
1523213,envases,Av. América 9,-3.67669733168759,40.4381255618405,0,,2021-07-12T13:11:40.000+0200
1524094,envases,Av. De Portugal CV Turismundo,-3.73545103846239,40.4121611858158,0,,2021-07-12T13:11:42.000+0200
1525621,envases,Princesa De Austria CV Pza. Elíptica,-3.71802029570206,40.3847856360413,6,,2021-07-12T13:14:52.000+0200
1525240,resto,P° De La Florida Estacion Príncipe Pio,-3.720512,40.421132,4,,2021-07-12T13:15:43.000+0200
1524751,resto,Alcalá CV Josefa Valcarcel (Metro Canillejas),-3.60929243112922,40.4490464228906,0,,2021-07-12T13:16:21.000+0200
1524918,resto,Pza. Agata FTE. N°4,-3.7082831444205,40.3463112848013,0,,2021-07-12T13:17:01.000+0200
1524473,resto,Francos Rodríguez CV Doctor Federico Rubio Y Gali,-3.71289555764685,40.4576423793707,0,,2021-07-12T13:17:18.000+0200
1525570,resto,Islas Cíes N°19,-3.71837820374322,40.4801947967517,8,LLENA,2021-07-12T13:17:26.000+0200
1524948,resto,Plaza Carlos V N.11,-3.69248033824019,40.4090081560953,2,,2021-07-12T13:17:54.000+0200
1524310,envases,Plaza Antón Martín N°48,-3.69957533831789,40.4124349863091,0,,2021-07-12T13:17:56.000+0200
1524172,resto,Pza. Goytisolo Frente Al 5,-3.69398362909878,40.4088835358791,4,,2021-07-12T13:17:57.000+0200
1524126,envases,Alcala CV P° Prado (Banco España),-3.69395703683781,40.419044000082,0,,2021-07-12T13:17:59.000+0200
1525638,resto,Calderilla N°19 CV Real,-3.74014477162996,40.3630090682074,2,,2021-07-12T13:18:04.000+0200
1525625,resto,"Av. Capital De España, Madrid (Ifema Palacio Municipal)",-3.61616657529453,40.4621842154023,6,,2021-07-12T13:18:22.000+0200
1524901,resto,Santillana Del Mar (Metro Alto Del Arenal),-3.64543102769897,40.3902265433325,4,,2021-07-12T13:18:22.000+0200
1524334,resto,Juan José Martinez Seco CV María Martínez Oviol,-3.69166734141391,40.3516445677799,0,,2021-07-12T13:19:01.000+0200
1525212,resto,Jordan CV Olavide,-3.70161845872004,40.4330231198071,4,,2021-07-12T13:19:02.000+0200
1524765,resto,Av. Cardenal Herrera Oria N °242,-3.71786478981569,40.4824004516047,4,,2021-07-12T13:19:11.000+0200
1525203,envases,Carmen CV Mesonero De Romanos,-3.70502566689236,40.4190153095776,0,,2021-07-12T13:19:12.000+0200
1525630,resto,Plaza Mayor De Ciudad Pegaso (Centro De Mayores),-3.59562266145599,40.4474072084194,0,,2021-07-12T13:19:15.000+0200
1524032,resto,Arroyo Belincoso N°26,-3.65257216968327,40.4099386972634,4,,2021-07-12T13:19:28.000+0200
1524101,resto,Gran Via 34 Junto Semáforo,-3.70411945990593,40.4202662874747,0,,2021-07-12T13:19:33.000+0200
1524138,resto,Paseo Infanta Isabel 13 Boca De Metro (Frente Hotel Only You),-3.68822803419492,40.4070512299243,0,,2021-07-12T13:19:43.000+0200
1523832,resto,Paseo Del Prado (Plaza De La Lealtad),-3.69347053343672,40.4164021142803,0,,2021-07-12T13:19:44.000+0200
1525154,envases,Av. De Las Águilas N°27,-3.76851838008406,40.3835008416563,2,,2021-07-12T13:19:49.000+0200
1523218,resto,Mayor CV Esparteros,-3.70512045259767,40.416443968471,0,,2021-07-12T13:19:52.000+0200
1524350,resto,Av. San Diego (Centro De Salud),-3.66409268938665,40.3824999456527,2,,2021-07-12T13:20:03.000+0200
1524018,envases,San Cipriano N°44 (Metro San Cipriano),-3.60410598334786,40.4039349217123,0,,2021-07-12T13:20:03.000+0200
1524869,resto,Plaza De Santa Cruz,-3.705534,40.415138,4,,2021-07-12T13:20:16.000+0200
1523935,resto,Narváez Con Doctor Castelo,-3.67601686314493,40.4202259679703,4,,2021-07-12T13:20:40.000+0200
1523533,envases,Plaza De Santa Ana FTE.10,-3.70093432867288,40.4146749950325,0,,2021-07-12T13:20:42.000+0200
1524171,envases,Gran Via 8 CV Víctor Hugo,-3.69831060728891,40.4194285087873,0,,2021-07-12T13:20:46.000+0200
1524041,envases,Glorieta Mar De Cristal N°13 (C.C Gran Via),-3.63881368977686,40.4695103218164,4,,2021-07-12T13:20:54.000+0200
1523501,resto,Princesa CV Alberto Aguilera,-3.7159166524352,40.4302992913521,0,,2021-07-12T13:20:56.000+0200
1523546,resto,Plaza Guardia De Cors Ftr. Conde Duque,-3.71055881728114,40.4271983022642,0,,2021-07-12T13:21:01.000+0200
1524091,resto,Gral. Ricardos N°131,-3.72821737277479,40.3907512493639,0,,2021-07-12T13:21:05.000+0200
1525560,envases,Orense 18,-3.69504613659648,40.4504711909619,0,,2021-07-12T13:21:15.000+0200
1525576,resto,Doctor Esquerdo (Hospital Beata María Ana),-3.6690745996442,40.4179778805303,0,,2021-07-12T13:21:33.000+0200
1524184,resto,Antonio Machado FTE. N°28 Próxima Fla.69,-3.71953228002531,40.4680146326177,0,,2021-07-12T13:21:43.000+0200
1525031,resto,Senda Del Infante Fla.23,-3.72019187836551,40.4890237058616,6,,2021-07-12T13:21:44.000+0200
1523352,resto,Pz Colón Entrada Parking,-3.689373,40.424889,0,,2021-07-12T13:21:51.000+0200
1524034,envases,Moguer Metro Francos Rodríguez,-3.71283990588031,40.4565556038605,0,,2021-07-12T13:21:59.000+0200
1524455,resto,Alcala CV P° Prado (Banco España),-3.69394604776875,40.4190369155646,0,,2021-07-12T13:22:12.000+0200
1524672,resto,P° Extremadura N° 154,-3.7383722233988,40.4100930016124,4,,2021-07-12T13:22:13.000+0200
1524986,resto,Orense Entre N°14 Y N°16,-3.69515573340087,40.4492977834164,6,,2021-07-12T13:22:14.000+0200
1524858,envases,Fuencarral 6 Fla. 6,-3.70143042725259,40.4205655403031,0,,2021-07-12T13:22:21.000+0200
1523924,envases,Av. De Las Águilas Junto Fla. 26 (Salida Renfe Fanjul),-3.7686511517764,40.3836669396326,0,,2021-07-12T13:22:27.000+0200
1523280,resto,Plaza Cardenal Cisneros CV Av. Complutense,-3.72623331880275,40.4402141574468,0,,2021-07-12T13:22:32.000+0200
1524819,envases,Marques Viudo de Pontejos FTE.1 CV Plaza Marques De Pontejos,-3.70447030483115,40.4157520155949,2,,2021-07-12T13:22:35.000+0200
1523588,resto,Jacometrezo 1,-3.70624484457935,40.4201097089471,2,,2021-07-12T13:22:37.000+0200
1524671,resto,Alberique CV Amposta (Metro Simancas),-3.62293162379571,40.4275839129406,2,,2021-07-12T13:22:39.000+0200
1523551,resto,Plaza De La Encarnación Fla.4,-3.71118935540156,40.41960505165,2,,2021-07-12T13:22:52.000+0200
1524123,resto,Gran Vía 44 Junto Semáforo,-3.70539913261126,40.420358599775,2,,2021-07-12T13:22:55.000+0200
1525658,resto,Alicante 14,-3.69136839241268,40.3944442765981,0,,2021-07-12T13:23:03.000+0200
1524780,resto,P°Castellana 280 Semiesq. Manuel Caldeiro,-3.68617139605814,40.4763289759879,0,,2021-07-12T13:23:03.000+0200
1523234,resto,P° Federico Garcia Lorca N°3,-3.62116037990032,40.3794684184114,4,,2021-07-12T13:23:09.000+0200
1524830,resto,Carmen 1,-3.70365276686124,40.4173062566573,4,,2021-07-12T13:23:10.000+0200
1523824,envases,Plaza Don Antonio De San Andrés N°17 (Junta Municipal Vicalvaro),-3.60578086198483,40.4022361442429,0,,2021-07-12T13:23:10.000+0200
1525087,resto,Preciados Entrada Principal De El Corte Inglés,-3.7043829056651,40.4174913104175,0,,2021-07-12T13:23:11.000+0200
1525532,resto,Gta. Valle Del Oro FTE. N°3,-3.731056072851,40.3883523169613,0,,2021-07-12T13:23:19.000+0200
1524152,resto,Paseo Acacias 25 (Metro Acacias),-3.70660148522827,40.4038117358749,0,,2021-07-12T13:23:19.000+0200
1525548,envases,"Palos De La Frontera (Polideportivo Integrado, Salida Por Palos De La Frontera)",-3.69528291248507,40.4030460733701,4,,2021-07-12T13:23:26.000+0200
1525591,resto,Juan José Martínez Seco CV Sta. Petronilla,-3.69234295252361,40.3514450648355,0,,2021-07-12T13:23:26.000+0200
1525701,resto,Av. Monforte De Lemos Junto Fla.226,-3.71455519795898,40.4773374627954,2,,2021-07-12T13:23:31.000+0200
1523872,resto,Plaza Callao (Junto Salida Metro),-3.70575874480713,40.4200018382516,2,,2021-07-12T13:23:38.000+0200
1525255,resto,P° Polideportivo (Centro Deportivo),-3.6031840858282,40.4089287330955,2,,2021-07-12T13:23:55.000+0200
1525674,envases,Glorieta Reales Academias FTE. P° De La Vaguada,-3.70466500666168,40.4813764501974,2,,2021-07-12T13:23:59.000+0200
1523828,envases,Av. Complutense FTE. Instalaciones Deportivas,-3.72924551608432,40.4507606503007,0,,2021-07-12T13:24:31.000+0200
1523960,resto,P° Alberto Palacios N°35 CV Arenas,-3.71275179273832,40.3450211112231,2,,2021-07-12T13:24:41.000+0200
1524961,resto,Antonio Lopez °111 (Plaza Rio 2),-3.701871248416,40.3904449048924,2,ERROR,2021-07-12T13:24:50.000+0200
1524715,resto,Doctor Reinosa CV Alfonso Rodriguez Castelao,-3.73240965214766,40.4813426374808,8,LLENA,2021-07-12T13:24:51.000+0200
1524420,envases,Hacienda De Pavones N°215,-3.62925379967527,40.3992274932313,0,,2021-07-12T13:24:51.000+0200
1523535,envases,Carmen Gourmet Experience FTE. Fnac,-3.70512021440114,40.4192590572037,4,,2021-07-12T13:24:57.000+0200
1525094,resto,José Del Hierro N°10-12,-3.64853065233803,40.437200349326,2,,2021-07-12T13:25:00.000+0200
1523896,resto,Plaza Isabel II (Frente Calle Arrieta Junto Fla.25),-3.70937027707456,40.4182536778651,2,,2021-07-12T13:25:05.000+0200
1524992,envases,Raimundo Fernández Villaverde (Fla.80) Intercambiador,-3.69233369489969,40.4464221782527,6,,2021-07-12T13:25:08.000+0200
1523485,envases,Alcala 237 (Pz Toros) Metro,-3.66331440762209,40.4310150760707,0,,2021-07-12T13:25:09.000+0200
1525744,envases,Plaza Carlos Trías Bertrán 4,-3.69424646172014,40.4510569395695,6,,2021-07-12T13:25:13.000+0200
1524311,envases,Peña Prieta N°2,-3.66889276163793,40.3983669394361,2,,2021-07-12T13:25:14.000+0200
1523915,resto,Av. Complutense Facultad De Derecho,-3.72929390839132,40.4498974709387,2,,2021-07-12T13:25:20.000+0200
1524991,resto,Glorieta De Quevedo 7/Bravo Murillo (Al Lado De Cabina),-3.70422595477076,40.4338438534786,4,,2021-07-12T13:25:24.000+0200
1524484,resto,Mayor 33 (The Souvenirs Shop),-3.70773270294252,40.4161103864163,0,,2021-07-12T13:25:29.000+0200
1525655,resto,P°Castellana 220 Darsena,-3.68862361444895,40.4677252147747,0,,2021-07-12T13:25:35.000+0200
1524920,envases,Avenida Ciudad De Barcelona Salida Ave,-3.68942240186552,40.4068239365797,0,ERROR,2021-07-12T13:25:36.000+0200
1524064,resto,Rafael De Leon N°10,-3.60038053076326,40.3660628043318,0,,2021-07-12T13:25:38.000+0200
1523007,envases,Bahía De Gando SN (Centro Comercial),-3.59281879862065,40.4651602440617,6,,2021-07-12T13:25:39.000+0200
1524921,resto,Calle Isaac Peral Con calle Francisco De Sales (FTE. Clinico),-3.71749540106608,40.4396668528447,2,,2021-07-12T13:25:42.000+0200
1525650,envases,Retama 8 (Zona Entra ECI),-3.67462025965834,40.3952781067998,0,,2021-07-12T13:25:50.000+0200
1523319,envases,Plaza Del Emperador Carlos V(Salida Arriba E.A.),-3.69261436517504,40.4077857321349,4,,2021-07-12T13:25:54.000+0200
1525099,resto,José Del Hierro FTE. Florencio Llorente,-3.65286507286996,40.4350783460983,0,,2021-07-12T13:25:58.000+0200
1524726,resto,Av. Monasterio De Silos Junto Fla.79 (Metro Montecarmelo),-3.69576422510783,40.5053481883215,2,,2021-07-12T13:25:59.000+0200
1523195,resto,Pz Cibeles 4,-3.69225596117368,40.4196710443525,0,,2021-07-12T13:26:03.000+0200
